country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	cost	source
Colombia	IMET - FY 2006 DoS Training	CADET LDR DEV INF - SPANISH	-	COLOMBIAN ARMY MILITARY ACADEMY, BOGOTA, D.C.	7/6/2006	8/10/2006	FORT BENNING, GA	1	3486	92089.htm
Colombia	IMET - FY 2006 DoS Training	CADET LDR DEV INF - SPANISH	-	COLOMBIAN ARMY MILITARY ACADEMY, BOGOTA, D.C.	7/6/2006	8/10/2006	FORT BENNING, GA	1	3486	92089.htm
Colombia	IMET - FY 2006 DoS Training	CADET LDR DEV INF - SPANISH	-	COLOMBIAN ARMY MILITARY ACADEMY, BOGOTA, D.C.	7/6/2006	8/10/2006	FORT BENNING, GA	1	3486	92089.htm
Colombia	IMET - FY 2006 DoS Training	CADET LDR DEV INF - SPANISH	-	COLOMBIAN ARMY MILITARY ACADEMY, BOGOTA, D.C.	7/6/2006	8/10/2006	FORT BENNING, GA	1	3486	92089.htm
Colombia	IMET - FY 2006 DoS Training	CADET LDR DEV INF - SPANISH	-	COLOMBIAN ARMY MILITARY ACADEMY, BOGOTA, D.C.	7/6/2006	8/10/2006	FORT BENNING, GA	1	3486	92089.htm
Colombia	IMET - FY 2006 DoS Training	CADET LDR DEV INF - SPANISH	-	COLOMBIAN ARMY MILITARY ACADEMY, BOGOTA, D.C.	7/6/2006	8/10/2006	FORT BENNING, GA	1	3486	92089.htm
Colombia	IMET - FY 2006 DoS Training	CCMR EXEC PRGM IN DEC MK	-	GENERAL MARITIME DIRECTOR, BOGOTA	6/5/2006	6/16/2006	MONTEREY, CA	1	6777	92089.htm
Colombia	IMET - FY 2006 DoS Training	CIVIL MILITARY OPS - SPANISH	-	COLOMBIAN ARMY SERVICES BN NO. 8, CALARCA, QUINDIO	5/8/2006	6/28/2006	FORT BENNING, GA	1	3224	92089.htm
Colombia	IMET - FY 2006 DoS Training	CMD & GEN STAFF OFF PREP	-	COLOMBIAN ARMY CAS3 SCHOOL HQS, BOGOTA,D.C.	7/25/2006	8/11/2006	FORT LEVENWORTH, KS	1	2840	92089.htm
Colombia	IMET - FY 2006 DoS Training	CMD & GEN STAFF OFF PREP	-	COLOMBIAN ARMY ENERGY INFRASTRUCTURE SECURITY UNIT #9	7/25/2006	8/11/2006	FORT LEVENWORTH, KS	1	2840	92089.htm
Colombia	IMET - FY 2006 DoS Training	CMND AND GEN STAFF - SPANISH	-	COLOMBIAN MC HQS, BOGOTA, D.C.	7/7/2005	5/24/2006	FORT BENNING, GA	1	37162	92089.htm
Colombia	IMET - FY 2006 DoS Training	COMMAND & STAFF COLL USMC	-	2th MARINE CORPS RIVERINE BATTALION, CARTAGENA, BOLIVAR	7/18/2005	6/7/2006	QUANTICO, VA	1	57331	92089.htm
Colombia	IMET - FY 2006 DoS Training	CORROSION CONTROL TECHN	-	Air Combat Command No.3, Barranquilla	4/12/2006	5/26/2006	LACKLAND AFB, TX	1	1510	92089.htm
Colombia	IMET - FY 2006 DoS Training	CORROSION CONTROL TECHN	-	Military Aviation School, Cali	4/12/2006	5/26/2006	LACKLAND AFB, TX	1	1510	92089.htm
Colombia	IMET - FY 2006 DoS Training	COUNTRY LIAISON OFF	-	Colombian Air Force General Command, Bogota	9/15/2005	12/16/2005	LACKLAND AFB, TX	1	0	92089.htm
Colombia	IMET - FY 2006 DoS Training	COUNTRY LIAISON OFF	-	Colombian Air Force General Command, Bogota	4/10/2006	5/26/2006	LACKLAND AFB, TX	1	0	92089.htm
Colombia	IMET - FY 2006 DoS Training	DEF ACQUISITION MGMT	-	MAINTENANCE AIR COMMAND, MADRID, CUNDINAMARCA	10/24/2005	11/4/2005	SHAWNEE, KS	1	8002	92089.htm
Colombia	IMET - FY 2006 DoS Training	DEF ACQUISITION MGMT	-	CARIBBEAN NAVAL FORCE, CARTAGENA, BOLIVAR	10/24/2005	11/4/2005	SHAWNEE, KS	1	8002	92089.htm
Colombia	IMET - FY 2006 DoS Training	DEPT RESOURCE MGT - SPANISH	-	COLOMBIAN MILITARY FORCES LOGISTICS AGENCY, BOGOTA, D.C.	5/22/2006	6/30/2006	FORT BENNING, GA	1	3812	92089.htm
Colombia	IMET - FY 2006 DoS Training	DEPT RESOURCE MGT - SPANISH	-	MARINE CORPS RIVERINE ASSAULT BATTALION NO. 3 , BAHIA SOLANO	5/22/2006	6/30/2006	FORT BENNING, GA	1	3812	92089.htm
Colombia	IMET - FY 2006 DoS Training	DEPT RESOURCE MGT - SPANISH	-	COLOMBIAN ARMY 1ST BRIGADE, TUNJA, BOYACA	5/22/2006	6/30/2006	FORT BENNING, GA	1	3812	92089.htm
Colombia	IMET - FY 2006 DoS Training	DEPT RESOURCE MGT - SPANISH	-	COLOMBIAN MOD CABINET, BOGOTA, D.C.	5/22/2006	6/30/2006	FORT BENNING, GA	1	3812	92089.htm
Colombia	IMET - FY 2006 DoS Training	DEPT RESOURCE MGT - SPANISH	-	COLOMBIAN MOD CABINET, BOGOTA, D.C.	5/22/2006	6/30/2006	FORT BENNING, GA	1	3812	92089.htm
Colombia	IMET - FY 2006 DoS Training	DEPT RESOURCE MGT - SPANISH	-	COLOMBIAN ARMY SERVICES BN NO. 4, MEDELLIN, ANTIOQUIA	5/22/2006	6/30/2006	FORT BENNING, GA	1	3812	92089.htm
Colombia	IMET - FY 2006 DoS Training	DEPT RESOURCE MGT - SPANISH	-	COLOMBIAN MOD CABINET, BOGOTA, D.C.	5/22/2006	6/30/2006	FORT BENNING, GA	1	3812	92089.htm
Colombia	IMET - FY 2006 DoS Training	DEPT RESOURCE MGT - SPANISH	-	COLOMBIAN ARMY SERVICES BN NO. 8, CALARCA, QUINDIO	5/22/2006	6/30/2006	FORT BENNING, GA	1	3812	92089.htm
Colombia	IMET - FY 2006 DoS Training	DRILL INSTRUCTOR USMC	-	COLOMBIAN MARINE CORPS TRAINING AND DOCTRINE SCHOOL, COVE�hAS	7/9/2006	9/20/2006	PARRIS ISLAND, SC	1	5697	92089.htm
Colombia	IMET - FY 2006 DoS Training	ENGINEER OPS - SPANISH	-	MARINE CORPS COUNTER- GUERRILLA BATTALION NO. 1 , COROZAL, SUCRE	3/20/2006	6/1/2006	FORT BENNING, GA	1	5355	92089.htm
Colombia	IMET - FY 2006 DoS Training	ENGINEER OPS - SPANISH	-	COLOMBIAN MILITARY ACADEMY, BOGOTA, D.C.	3/20/2006	6/1/2006	FORT BENNING, GA	1	5355	92089.htm
Colombia	IMET - FY 2006 DoS Training	ENGLISH LANGUAGE CRSE	-	COLOMBIAN ARMY COUNTERGUERRILLA BN NO. 1, LARANDIA, CAQUETA	8/29/2005	11/18/2005	LACKLAND AFB, TX	1	5127	92089.htm
Colombia	IMET - FY 2006 DoS Training	ENGLISH LANGUAGE CRSE	-	COLOMBIAN ARMY MOBILE BDE NO. 12, GRANADA, META	3/20/2006	6/9/2006	LACKLAND AFB, TX	1	5127	92089.htm
Colombia	IMET - FY 2006 DoS Training	ENGLISH LANGUAGE CRSE	-	COLOMBIAN ARMY ENERGY INFRASTRUCTURE SECURITY UNIT #9	3/27/2006	6/16/2006	LACKLAND AFB, TX	1	5127	92089.htm
Colombia	IMET - FY 2006 DoS Training	ENGLISH LANGUAGE CRSE	-	COLOMBIAN ARMY XIII BDE HQS, BOGOTA, D.C.	3/27/2006	6/23/2006	LACKLAND AFB, TX	1	5127	92089.htm
Colombia	IMET - FY 2006 DoS Training	ENGLISH LANGUAGE CRSE	-	COLOMBIAN ARMY COMMANDO BN NO. 1, TOLEMAIDA, CUNDINAMARCA	5/8/2006	7/28/2006	LACKLAND AFB, TX	1	5127	92089.htm
Colombia	IMET - FY 2006 DoS Training	EW OFFICER INTL	-	CARIBBEAN NAVAL FORCE, CARTAGENA, BOLIVAR	4/10/2006	4/21/2006	NORFOLK, VA	1	2703	92089.htm
Colombia	IMET - FY 2006 DoS Training	EW OFFICER INTL	-	COLOMBIAN NAVAL ACADEMY A.P., CARTAGENA, BOLIVAR	4/10/2006	4/21/2006	NORFOLK, VA	1	2703	92089.htm
Colombia	IMET - FY 2006 DoS Training	FOSCO FUNCTL SUPP CENTRAL	-	SOUTH NAVAL FORCE, PUERTO LEGUIZAMO	11/14/2005	11/19/2005	PHILADELPHIA, PA	1	2615	92089.htm
Colombia	IMET - FY 2006 DoS Training	FOSCO-SUP MGT JUNIOR OFF	-	SOUTH NAVAL FORCE, PUERTO LEGUIZAMO	10/31/2005	11/10/2005	JACKSONVILLE, FL	1	2760	92089.htm
Colombia	IMET - FY 2006 DoS Training	GRD RADIO COMM EQUIP TECH	-	Colombian Air Force NCO School, Madrid, Cundinamarca	9/15/2005	12/16/2005	LACKLAND AFB, TX	1	3365	92089.htm
Colombia	IMET - FY 2006 DoS Training	GRD RADIO COMM EQUIP TECH	-	Colombian Air Force NCO School, Madrid, Cundinamarca	9/15/2005	12/16/2005	LACKLAND AFB, TX	1	3365	92089.htm
Colombia	IMET - FY 2006 DoS Training	GRD RADIO COMM EQUIP TECH	-	Colombian Air Force NCO School, Madrid, Cundinamarca	9/15/2005	12/16/2005	LACKLAND AFB, TX	1	3365	92089.htm
Colombia	IMET - FY 2006 DoS Training	GRD RADIO COMM EQUIP TECH	-	Colombian Air Force NCO School, Madrid, Cundinamarca	9/15/2005	12/16/2005	LACKLAND AFB, TX	1	3365	92089.htm
Colombia	IMET - FY 2006 DoS Training	GROUND DEFENSE SKILLS	-	Colombian Air Force NCO School, Madrid, Cundinamarca	10/28/2005	12/16/2005	LACKLAND AFB, TX	1	1770	92089.htm
Colombia	IMET - FY 2006 DoS Training	GROUND DEFENSE SKILLS	-	Colombian Air Force NCO School, Madrid, Cundinamarca	10/28/2005	12/16/2005	LACKLAND AFB, TX	1	1770	92089.htm
Colombia	IMET - FY 2006 DoS Training	GROUND DEFENSE SKILLS	-	Colombian Air Force NCO School, Madrid, Cundinamarca	10/28/2005	12/16/2005	LACKLAND AFB, TX	1	1770	92089.htm
Colombia	IMET - FY 2006 DoS Training	GROUND DEFENSE SKILLS	-	Colombian Air Force NCO School, Madrid, Cundinamarca	10/28/2005	12/16/2005	LACKLAND AFB, TX	1	1770	92089.htm
Colombia	IMET - FY 2006 DoS Training	GROUND DEFENSE SKILLS	-	Colombian Air Force NCO School, Madrid, Cundinamarca	10/28/2005	12/16/2005	LACKLAND AFB, TX	1	1770	92089.htm
Colombia	IMET - FY 2006 DoS Training	GROUND DEFENSE SKILLS	-	Colombian Air Force NCO School, Madrid, Cundinamarca	10/28/2005	12/16/2005	LACKLAND AFB, TX	1	1770	92089.htm
Colombia	IMET - FY 2006 DoS Training	GROUND DEFENSE SKILLS	-	Colombian Air Force NCO School, Madrid, Cundinamarca	10/28/2005	12/16/2005	LACKLAND AFB, TX	1	1770	92089.htm
Colombia	IMET - FY 2006 DoS Training	GROUND DEFENSE SKILLS	-	Colombian Air Force NCO School, Madrid, Cundinamarca	10/28/2005	12/16/2005	LACKLAND AFB, TX	1	1770	92089.htm
Colombia	IMET - FY 2006 DoS Training	GROUND DEFENSE SKILLS	-	Colombian Air Force NCO School, Madrid, Cundinamarca	10/28/2005	12/16/2005	LACKLAND AFB, TX	1	1770	92089.htm
Colombia	IMET - FY 2006 DoS Training	GROUND DEFENSE SKILLS	-	Colombian Air Force NCO School, Madrid, Cundinamarca	10/28/2005	12/16/2005	LACKLAND AFB, TX	1	1770	92089.htm
Colombia	IMET - FY 2006 DoS Training	GROUND DEFENSE SKILLS	-	Colombian Air Force NCO School, Madrid, Cundinamarca	10/28/2005	12/16/2005	LACKLAND AFB, TX	1	1770	92089.htm
Colombia	IMET - FY 2006 DoS Training	GROUND DEFENSE SKILLS	-	Colombian Air Force NCO School, Madrid, Cundinamarca	10/28/2005	12/16/2005	LACKLAND AFB, TX	1	1770	92089.htm
Colombia	IMET - FY 2006 DoS Training	GROUND DEFENSE SKILLS	-	Colombian Air Force NCO School, Madrid, Cundinamarca	4/12/2006	5/26/2006	LACKLAND AFB, TX	14	24780	92089.htm
Colombia	IMET - FY 2006 DoS Training	HELICOPTER CREW CHIEF	-	Colombian Air Force NCO School, Madrid, Cundinamarca	9/15/2005	12/16/2005	LACKLAND AFB, TX	1	3365	92089.htm
Colombia	IMET - FY 2006 DoS Training	HELICOPTER CREW CHIEF	-	Colombian Air Force NCO School, Madrid, Cundinamarca	9/15/2005	12/16/2005	LACKLAND AFB, TX	1	3365	92089.htm
Colombia	IMET - FY 2006 DoS Training	HELICOPTER CREW CHIEF	-	Colombian Air Force NCO School, Madrid, Cundinamarca	9/15/2005	12/16/2005	LACKLAND AFB, TX	1	3365	92089.htm
Colombia	IMET - FY 2006 DoS Training	HELICOPTER CREW CHIEF	-	Colombian Air Force NCO School, Madrid, Cundinamarca	9/15/2005	12/16/2005	LACKLAND AFB, TX	1	3365	92089.htm
Colombia	IMET - FY 2006 DoS Training	IF PREPARATORY COURSE	-	COLOMBIAN ARMY MOBILE BDE NO. 12, GRANADA, META	6/14/2006	8/4/2006	FORT MCNAIR, WASH DC	1	37919	92089.htm
Colombia	IMET - FY 2006 DoS Training	INFANTRY CAPTS CAREER CRS	-	COLOMBIAN ARMY MILITARY ACADEMY, BOGOTA, D.C.	1/10/2006	5/25/2006	FORT BENNING, GA	1	5218	92089.htm
Colombia	IMET - FY 2006 DoS Training	INFANTRY MORTAR LEADER	-	COLOMBIAN ARMY COMMANDO BN NO. 1, TOLEMAIDA, CUNDINAMARCA	8/7/2006	9/18/2006	FORT BENNING, GA	1	1297	92089.htm
Colombia	IMET - FY 2006 DoS Training	INFANTRY OFFICER CRS USMC	-	2th MARINE COPRS RIVERINE BATTALION, CARTAGENA, BOLIVAR	4/3/2006	6/23/2006	QUANTICO, VA	1	25442	92089.htm
Colombia	IMET - FY 2006 DoS Training	INSTRUCTOR TRNG (JIT) AEC	-	CARIBBEAN NAVAL FORCE, CARTAGENA, BOLIVAR	4/24/2006	5/5/2006	NORFOLK, VA	1	1464	92089.htm
Colombia	IMET - FY 2006 DoS Training	INSTRUCTOR TRNG (JIT) AEC	-	COLOMBIAN NAVAL ACADEMY A.P., CARTAGENA, BOLIVAR	4/24/2006	5/5/2006	NORFOLK, VA	1	1464	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTELLIGENCE & DEMOCRACY	-	2th MARINE CORPS RIVERINE BRIGADE, BUENAVENTURA	6/19/2006	6/23/2006	MONTEREY, CA	1	5239	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTELLIGENCE & DEMOCRACY	-	JOINT INTELLINGENCE CENTER, BOGOTA	6/19/2006	6/23/2006	MONTEREY, CA	1	5239	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTERMEDIATE LEVEL EDUC	-	COLOMBIAN ARMY CAVALRY SCHOOL, BOGOTA, D.C.	8/15/2005	6/16/2006	FORT LEVENWORTH, KS	1	8442	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTERMEDIATE LEVEL EDUC	-	ARMY INFANTRY SCHOOL HQS, BOGOTA, D.C.	8/15/2005	6/16/2006	FORT LEVENWORTH, KS	1	8442	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTERNATL MIL STUDENT OFF	-	COLOMBIAN ARMY COUNTERGUERRILLA BN NO. 1, LARANDIA, CAQUETA	12/5/2005	12/23/2005	FORT KNOX, KY	1	3341	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTL CRISIS CMD/CTRL	-	CARIBBEAN NAVAL FORCE, CARTAGENA, BOLIVAR	5/22/2006	6/2/2006	YORKTOWN, VA	1	4833	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTL DEFENSE MGT CRS	-	SUBMARINE SCHOOL, CARTAGENA, BOLIVAR	9/26/2005	12/9/2005	MONTEREY, CA	1	20932	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTL EOD PH II	-	AIR FORCE ACADEMY, CALI, VALLE	4/3/2006	6/28/2006	EGLIN AFB, FL	1	8883	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTL EOD PH II	-	AIR COMBAT COMMAND NO. 3, BARRANQUILLA, ATLANTICO	4/3/2006	6/28/2006	EGLIN AFB, FL	1	8883	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTL EOD PHASE I	-	AIR FORCE ACADEMY, CALI, VALLE	1/24/2006	3/31/2006	EGLIN AFB, FL	1	7753	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTL EOD PHASE I	-	AIR COMBAT COMMAND NO. 3, BARRANQUILLA, ATLANTICO	1/24/2006	3/31/2006	EGLIN AFB, FL	1	7753	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTL FELLOWS ORIENTATION	-	COLOMBIAN ARMY XIII BDE HQS, BOGOTA, D.C.	7/3/2006	8/4/2006	CARLISE BARRACKS, PA	1	6979	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTL LAW OF MIL OPS I-LOMO	-	CARIBBEAN NAVAL FORCE, CARTAGENA, BOLIVAR	6/19/2006	6/30/2006	NEWPORT, RI	1	8323	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTL LEAD & MGT G-P-OLAM	-	CARIBBEAN NAVAL FORCE, CARTAGENA, BOLIVAR	6/5/2006	6/9/2006	YORKTOWN, VA	1	1343	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTL LOG/SUPPLY MGMT CRS	-	Army Aviation Brigade, Bogota	10/6/2005	12/16/2005	LACKLAND AFB, TX	1	2230	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTL LOG/SUPPLY MGMT CRS	-	Army Aviation Brigade, Bogota	10/6/2005	12/16/2005	LACKLAND AFB, TX	1	2230	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTL MARITIME INTELL(IMIC)	-	CARIBBEAN NAVAL FORCE, CARTAGENA, BOLIVAR	10/3/2005	10/21/2005	SAN DIEGO, CA	1	2920	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTL MARITIME INTELL(IMIC)	-	NAVY INTELLIGENCE HEADQUARTERS	10/3/2005	10/21/2005	SAN DIEGO, CA	1	2920	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTL MARITIME INTELL(IMIC)	-	CARIBBEAN NAVAL FORCE, CARTAGENA, BOLIVAR	10/3/2005	10/21/2005	SAN DIEGO, CA	1	2920	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTL MARITIME OFF	-	COLOMBIAN NAVAL ACADEMY A.P., CARTAGENA, BOLIVAR	6/12/2006	8/18/2006	YORKTOWN, VA	1	15210	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTL MIL STUD PREP CRS	-	COLOMBIAN ARMY ENERGY INFRASTRUCTURE SECURITY UNIT #9	7/11/2006	7/24/2006	FORT LEVENWORTH, KS	1	1243	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTL MIL STUD PREP CRS	-	COLOMBIAN ARMY CAS3 SCHOOL HQS, BOGOTA,D.C.	7/11/2006	7/24/2006	FORT LEVENWORTH, KS	1	1243	92089.htm
Colombia	IMET - FY 2006 DoS Training	INT'L OFF PREP - INF OFF ADV	-	COLOMBIAN ARMY MILITARY ACADEMY, BOGOTA, D.C.	1/9/2006	1/13/2006	FORT BENNING, GA	1	2249	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTL OFF SCH (FOR AWC)	-	Air Combat Command No. 3, Barranquilla	6/5/2006	7/14/2006	MAXWELL AFB, AL	1	3580	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTL OFFR SUPPLY-IOSCO PHI	-	SOUTH NAVAL FORCE, PUERTO LEGUIZAMO	9/19/2005	10/7/2005	ATHENS, GA	1	5971	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTL SUPPLY/WAREHOUSE PRIN	-	Maintenance Air Command, Madrid, Cundinamarca	10/6/2005	12/16/2005	LACKLAND AFB, TX	1	2230	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTL SUPPLY/WAREHOUSE PRIN	-	Military Aviation School, Cali	10/6/2005	12/16/2005	LACKLAND AFB, TX	1	2230	92089.htm
Colombia	IMET - FY 2006 DoS Training	INTL SUPPLY/WAREHOUSE PRIN	-	Air Combat Command No. 2, Apiay	6/26/2006	9/1/2006	LACKLAND AFB, TX	1	2230	92089.htm
Colombia	IMET - FY 2006 DoS Training	IOSCO GRADUATION	-	SOUTH NAVAL FORCE, PUERTO LEGUIZAMO	11/21/2005	11/21/2005	ATHENS, GA	1	455	92089.htm
Colombia	IMET - FY 2006 DoS Training	J-85 ENGINE TECHNICIAN	-	Maintenance Air Command, Madrid, Cundinamarca	9/29/2005	12/16/2005	LACKLAND AFB, TX	1	2815	92089.htm
Colombia	IMET - FY 2006 DoS Training	JOINT FIRE OBSERVER COURSE	-	Air Combat Command No. 2, Apiay	8/14/2006	8/25/2006	NELLIS AFB, NV	1	3040	92089.htm
Colombia	IMET - FY 2006 DoS Training	JOINT FIRE OBSERVER COURSE	-	Air Combat Command No. 2, Apiay	8/14/2006	8/25/2006	NELLIS AFB, NV	1	3040	92089.htm
Colombia	IMET - FY 2006 DoS Training	JOINT FIRE OBSERVER COURSE	-	Air Combat Command No. 2, Apiay	8/14/2006	8/25/2006	NELLIS AFB, NV	1	3040	92089.htm
Colombia	IMET - FY 2006 DoS Training	JOINT FIRE OBSERVER COURSE	-	Air Combat Command No. 2, Apiay	8/14/2006	8/25/2006	NELLIS AFB, NV	1	3040	92089.htm
Colombia	IMET - FY 2006 DoS Training	LOGTOOL (LIT)	-	SOUTH NAVAL FORCE, PUERTO LEGUIZAMO	10/11/2005	10/14/2005	ATHENS, GA	1	1808	92089.htm
Colombia	IMET - FY 2006 DoS Training	MEDICAL ASSISTANCE - SPANISH	-	COLOMBIAN ARMY INFANTRY BN NO. 26, GARZON, HUILA	8/22/2005	10/6/2005	FORT BENNING, GA	1	3365	92089.htm
Colombia	IMET - FY 2006 DoS Training	MEDICAL ASSISTANCE - SPANISH	-	COLOMBIAN ARMY MOBILE BDE NO. 12, GRANADA, META	8/22/2005	10/6/2005	FORT BENNING, GA	1	3365	92089.htm
Colombia	IMET - FY 2006 DoS Training	MEDICAL ASSISTANCE - SPANISH	-	4th MARINE CORPS RIVERINE BATTALION, COROZAL, SUCRE	6/12/2006	7/26/2006	FORT BENNING, GA	1	3624	92089.htm
Colombia	IMET - FY 2006 DoS Training	MTT-BN & BGD STAFF OPNS	-	COLOMBIAN ARMY INFANTRY SCHOOL HQS	9/14/2006	9/23/2006	FORT BENNING, GA	30	23300	92089.htm
Colombia	IMET - FY 2006 DoS Training	MTT-INSTRUCTOR TNG	-	COLOMBIAN ARMY INFANTRY SCHOOL HQS	8/17/2006	9/3/2006	FORT BENNING, GA	30	25000	92089.htm
Colombia	IMET - FY 2006 DoS Training	NAVAL LDRSHP FACILITATOR	-	CARIBBEAN COAST GUARD, CARTAGENA, BOLIVAR	10/17/2005	11/10/2005	NORFOLK, VA	1	3807	92089.htm
Colombia	IMET - FY 2006 DoS Training	NAVAL LDRSHP FACILITATOR	-	CARIBBEAN NAVAL FORCE, CARTAGENA, BOLIVAR	10/17/2005	11/10/2005	NORFOLK, VA	1	3807	92089.htm
Colombia	IMET - FY 2006 DoS Training	NAVAL LDRSHP FACILITATOR	-	CARIBBEAN NAVAL FORCE, SUBMARINE FLEET, CARTAGENA, BOLIVAR	7/17/2006	8/18/2006	NORFOLK, VA	1	4103	92089.htm
Colombia	IMET - FY 2006 DoS Training	NAVAL LDRSHP FACILITATOR	-	CARIBBEAN NAVAL FORCE, CARTAGENA, BOLIVAR	7/17/2006	8/18/2006	NORFOLK, VA	1	4103	92089.htm
Colombia	IMET - FY 2006 DoS Training	NCO PROFESSN'L DEV - SPANISH	-	COLOMBIAN ARMY COUNTERGUERRILLA BN NO. 79, MONTERIA, CORDOBA	5/10/2006	7/6/2006	FORT BENNING, GA	1	3243	92089.htm
Colombia	IMET - FY 2006 DoS Training	NCO PROFESSN'L DEV - SPANISH	-	COLOMBIAN ARMY COUNTERGUERRILLA BN NO. 3, POPAYAN, CAUCA	5/10/2006	7/6/2006	FORT BENNING, GA	1	3243	92089.htm
Colombia	IMET - FY 2006 DoS Training	NCO PROFESSN'L DEV - SPANISH	-	3th MARINE CORPS RIVERINE BATTALION, MALAGANA	5/10/2006	7/6/2006	FORT BENNING, GA	1	3243	92089.htm
Colombia	IMET - FY 2006 DoS Training	NWC INTERNATIONAL FELLOWS	-	COLOMBIAN ARMY SPECIAL OPERATIONS COMMAND, TOLEMAIDA, CUNDINAMARCA	8/8/2005	6/7/2006	FORT MCNAIR, WASH DC	1	25566	92089.htm
Colombia	IMET - FY 2006 DoS Training	OBS MARINE CORPS	-	2th MARINE COPRS RIVERINE BATTALION, CARTAGENA, BOLIVAR	3/20/2006	3/31/2006	QUANTICO, VA	1	1468	92089.htm
Colombia	IMET - FY 2006 DoS Training	OJT ADMIN	-	Army Aviation Brigade, Bogota	9/15/2005	10/13/2005	LACKLAND AFB, TX	1	1165	92089.htm
Colombia	IMET - FY 2006 DoS Training	OJT ADMIN	-	Army Aviation Brigade, Bogota	9/15/2005	10/13/2005	LACKLAND AFB, TX	1	1165	92089.htm
Colombia	IMET - FY 2006 DoS Training	OJT ADMIN	-	Army Aviation Brigade, Bogota	9/15/2005	10/13/2005	LACKLAND AFB, TX	1	1165	92089.htm
Colombia	IMET - FY 2006 DoS Training	OJT ADMIN	-	Air Combat Command No. 2, Apiay	6/5/2006	6/30/2006	LACKLAND AFB, TX	1	1030	92089.htm
Colombia	IMET - FY 2006 DoS Training	OJT ADMIN	-	Air Combat Command No. 2, Apiay	6/5/2006	6/30/2006	LACKLAND AFB, TX	1	1030	92089.htm
Colombia	IMET - FY 2006 DoS Training	OJT FAMILIARIZATION OFFR	-	CARIBBEAN NAVAL FORCE, CARTAGENA, BOLIVAR	6/12/2006	6/23/2006	YORKTOWN, VA	1	1849	92089.htm
Colombia	IMET - FY 2006 DoS Training	PCA AV SAFETY OFF (ASO)	-	PACIFIC NAVAL AVIATION GRUOP, BUENAVENTURA, VALLE	10/20/2005	11/17/2005	PENSACOLA, FL	1	5943	92089.htm
Colombia	IMET - FY 2006 DoS Training	PCA AV SAFETY OFF (ASO)	-	CARIBBEAN NAVAL GROUP, CARTAGENA, BOLIVAR	8/2/2006	9/1/2006	PENSACOLA, FL	1	6272	92089.htm
Colombia	IMET - FY 2006 DoS Training	PEACE OPERATIONS - SPANISH	-	COLOMBIAN ARMY COUNTERGUERRILLA BN NO. 17, MELGAR, TOLIMA	3/6/2006	4/26/2006	FORT BENNING, GA	1	3947	92089.htm
Colombia	IMET - FY 2006 DoS Training	PHYSL TNG (SPEC/ORIGINAL)	-	Air Combat Command No. 5, Rionegro, Antioquia	4/26/2006	4/28/2006	RANDOLPH AFB, TX	2	760	92089.htm
Colombia	IMET - FY 2006 DoS Training	PHYSL TNG (SPEC/ORIGINAL)	-	Colombian Air Force General Command, Bogota	4/26/2006	4/28/2006	RANDOLPH AFB, TX	1	380	92089.htm
Colombia	IMET - FY 2006 DoS Training	PHYSL TNG (SPEC/ORIGINAL)	-	Air Combat Command No. 6 (South Air Group) Tres Esquinas	4/26/2006	4/28/2006	RANDOLPH AFB, TX	4	1520	92089.htm
Colombia	IMET - FY 2006 DoS Training	PHYSL TNG (SPEC/ORIGINAL)	-	East Air Group Marandua, Vichada	4/26/2006	4/28/2006	RANDOLPH AFB, TX	3	1140	92089.htm
Colombia	IMET - FY 2006 DoS Training	PHYSL TNG (SPEC/ORIGINAL)	-	Air Combat Command No. 4, Melgar	4/26/2006	4/28/2006	RANDOLPH AFB, TX	7	2660	92089.htm
Colombia	IMET - FY 2006 DoS Training	PHYSL TNG (SPEC/ORIGINAL)	-	Air Combat Command No. 3, Barranquilla	4/26/2006	4/28/2006	RANDOLPH AFB, TX	2	760	92089.htm
